folder path,File name,Extension,Size (KB),Created Date
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-define-polyfill-provider\node_modules\semver,semver.js,.js,41.14,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-define-polyfill-provider\node_modules\semver\bin,semver.js,.js,4.61,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-define-polyfill-provider\src\browser,dependencies.js,.js,0.59,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-define-polyfill-provider\src\node,dependencies.js,.js,2.12,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-environment-visitor,package.json,.json,0.77,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-environment-visitor\lib,index.js,.js,0.73,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-explode-assignable-expression,package.json,.json,0.7,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-explode-assignable-expression\lib,index.js,.js,2,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-function-name,package.json,.json,0.69,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-function-name\lib,index.js,.js,4.3,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-get-function-arity,package.json,.json,0.59,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-get-function-arity\lib,index.js,.js,0.43,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-hoist-variables,package.json,.json,0.77,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-hoist-variables\lib,index.js,.js,1.17,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-member-expression-to-functions,package.json,.json,0.72,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-member-expression-to-functions\lib,index.js,.js,12.1,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-module-imports,package.json,.json,0.68,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-module-imports\lib,import-builder.js,.js,4.13,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-module-imports\lib,import-injector.js,.js,8.21,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-module-imports\lib,index.js,.js,1.08,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-module-imports\lib,is-module.js,.js,0.37,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-module-transforms,package.json,.json,0.94,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-module-transforms\lib,get-module-name.js,.js,1.66,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-module-transforms\lib,index.js,.js,11.87,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-module-transforms\lib,normalize-and-load-metadata.js,.js,12.22,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-module-transforms\lib,rewrite-live-references.js,.js,11.54,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-module-transforms\lib,rewrite-this.js,.js,0.66,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-optimise-call-expression,package.json,.json,0.71,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-optimise-call-expression\lib,index.js,.js,1.02,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-plugin-utils,package.json,.json,0.52,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-plugin-utils\lib,index.js,.js,2.37,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-remap-async-to-generator,package.json,.json,0.78,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-remap-async-to-generator\lib,index.js,.js,1.81,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-replace-supers,package.json,.json,0.78,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-replace-supers\lib,index.js,.js,7.19,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-simple-access,package.json,.json,0.69,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-simple-access\lib,index.js,.js,2.88,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-skip-transparent-expression-wrappers,package.json,.json,0.7,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-skip-transparent-expression-wrappers\lib,index.js,.js,0.92,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-split-export-declaration,package.json,.json,0.58,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-split-export-declaration\lib,index.js,.js,2.21,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-validator-identifier,package.json,.json,0.64,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-validator-identifier\lib,identifier.js,.js,11.72,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-validator-identifier\lib,index.js,.js,1.29,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-validator-identifier\lib,keyword.js,.js,1.51,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-validator-identifier\scripts,generate-identifier-regex.js,.js,2,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-validator-option,package.json,.json,0.54,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-validator-option\lib,find-suggestion.js,.js,0.7,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-validator-option\lib,index.js,.js,0.45,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-validator-option\lib,validator.js,.js,1.36,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-wrap-function,package.json,.json,0.7,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helper-wrap-function\lib,index.js,.js,3.05,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helpers,package.json,.json,0.73,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helpers\lib,helpers-generated.js,.js,14.02,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helpers\lib,helpers.js,.js,61.97,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helpers\lib,index.js,.js,7.73,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helpers\lib\helpers,applyDecs.js,.js,13.34,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helpers\lib\helpers,asyncIterator.js,.js,1.77,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helpers\lib\helpers,jsx.js,.js,1.19,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helpers\lib\helpers,objectSpread2.js,.js,1.14,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helpers\lib\helpers,typeof.js,.js,0.54,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helpers\lib\helpers,wrapRegExp.js,.js,1.83,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helpers\scripts,generate-helpers.js,.js,1.73,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\helpers\scripts,package.json,.json,0.02,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\highlight,package.json,.json,0.72,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\highlight\lib,index.js,.js,2.65,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\parser,package.json,.json,1.02,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\parser\bin,babel-parser.js,.js,0.32,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\parser\lib,index.js,.js,458.03,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-bugfix-safari-id-destructuring-collision-in-function-expression,package.json,.json,1.17,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-bugfix-safari-id-destructuring-collision-in-function-expression\lib,index.js,.js,1.11,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-bugfix-v8-spread-parameters-in-optional-chaining,package.json,.json,1.19,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-bugfix-v8-spread-parameters-in-optional-chaining\lib,index.js,.js,2.15,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-async-generator-functions,package.json,.json,1.06,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-async-generator-functions\lib,for-await.js,.js,2.36,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-async-generator-functions\lib,index.js,.js,2.32,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-class-properties,package.json,.json,0.97,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-class-properties\lib,index.js,.js,0.72,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-class-static-block,package.json,.json,1.1,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-class-static-block\lib,index.js,.js,1.97,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-decorators,package.json,.json,1.16,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-decorators\lib,index.js,.js,1.14,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-decorators\lib,transformer-2021-12.js,.js,22.09,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-decorators\lib,transformer-legacy.js,.js,7.93,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-dynamic-import,package.json,.json,0.79,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-dynamic-import\lib,index.js,.js,1.31,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-export-namespace-from,package.json,.json,0.9,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-export-namespace-from\lib,index.js,.js,1.72,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-json-strings,package.json,.json,0.9,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-json-strings\lib,index.js,.js,0.93,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-logical-assignment-operators,package.json,.json,1.1,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-logical-assignment-operators\lib,index.js,.js,1.74,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-nullish-coalescing-operator,package.json,.json,0.92,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-nullish-coalescing-operator\lib,index.js,.js,1.82,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-numeric-separator,package.json,.json,0.99,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-numeric-separator\lib,index.js,.js,0.77,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-object-rest-spread,package.json,.json,1.06,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-object-rest-spread\lib,index.js,.js,43.91,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-optional-catch-binding,package.json,.json,0.9,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-optional-catch-binding\lib,index.js,.js,0.73,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-optional-chaining,package.json,.json,1.07,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-optional-chaining\lib,index.js,.js,7.98,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-private-methods,package.json,.json,0.9,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-private-methods\lib,index.js,.js,0.7,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-private-property-in-object,package.json,.json,1.06,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-private-property-in-object\lib,index.js,.js,4.38,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-unicode-property-regex,package.json,.json,1.08,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-proposal-unicode-property-regex\lib,index.js,.js,0.75,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-async-generators,package.json,.json,0.55,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-async-generators\lib,index.js,.js,0.43,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-bigint,package.json,.json,0.52,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-bigint\lib,index.js,.js,0.41,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-class-properties,package.json,.json,0.68,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-class-properties\lib,index.js,.js,0.47,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-class-static-block,package.json,.json,0.77,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-class-static-block\lib,index.js,.js,0.43,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-decorators,package.json,.json,0.75,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-decorators\lib,index.js,.js,1.99,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-dynamic-import,package.json,.json,0.53,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-dynamic-import\lib,index.js,.js,0.42,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-export-namespace-from,package.json,.json,0.61,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-export-namespace-from\lib,index.js,.js,0.44,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-flow,package.json,.json,0.74,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-flow\lib,index.js,.js,0.87,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-import-meta,package.json,.json,0.63,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-import-meta\lib,index.js,.js,0.42,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-json-strings,package.json,.json,0.59,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-json-strings\lib,index.js,.js,0.42,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-jsx,package.json,.json,0.72,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-jsx\lib,index.js,.js,0.51,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-logical-assignment-operators,package.json,.json,0.69,3/22/2022
C:/Users/XXX/OneDrive/Documents\Visual Studio UDEMY\my-app\my-app\node_modules\@babel\plugin-syntax-logical-assignment-operators\lib,index.js,.js,0.44,3/22/2022
